
Date,Amount,Category,Subcategory,Payment Method,Description,Ref/Check No,Payee/Payer,Status,Receipt Picture,Account,Tag,Tax,Quantity,Unit,Split Total,Row Id,Type Id
03-03-2021,-39490,Lend,lend,,for refrigerator,,abhi,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2114,
03-03-2021,-1492,Groceries,shopping mall,,,,ghanshyam bakery,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2116,
03-03-2021,10,Income,Promotonal,,,,cred,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2117,
03-03-2021,-295,Groceries,vegetables and fruits,,,,vegetables,clear,,My Cash,,,1,PCS,,2031,
04-03-2021,2735.25,Trading,Option trading,Cash,,,concor 21mar 600 ce,clear,,Zerodha 2,,,1,PCS,,2158,
04-03-2021,-167.58,Trading,Tax over trading,Cash,,,04-03-21,clear,,Zerodha 2,,,1,PCS,,2159,
04-03-2021,603.75,Income,Dividend,,,,irfc,clear,,SBI SALARY Account,,,1,PCS,,2019,
04-03-2021,-6980,Groceries,કર્યાણું,,,,bhagirath General store,clear,,SBI SALARY Account,,,1,PCS,,2020,
04-03-2021,603.75,Income,Dividend,,,,irfc,clear,,SBI218,,,1,PCS,,2021,
04-03-2021,-170,Household,Other,,,,fare for wheat,clear,,My Cash,,,1,PCS,,2032,
04-03-2021,-15,adjustments,adjustments,,,,adjustments,clear,,My Cash,,,1,PCS,,2033,
04-03-2021,-1713.0,Account Transfer,,Cash,Transfer:04-03-2021 23:05:53,,HDFC FREEDOM Card,clear,,SBI SALARY Account,,,,,,2038,
04-03-2021,1713,Income,Account Transfer,Cash,Transfer:04-03-2021 23:05:53,,SBI SALARY Account,clear,,HDFC FREEDOM Card,,,,,,2039,
04-03-2021,7,Income,Promotonal,,,,cred,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2047,
04-03-2021,-10106.74,Account Transfer,,Cash,Transfer:04-03-2021 23:19:19,,ICICI AMAZON PAY CREDIT CARD,clear,,SBI SALARY Account,,,,,,2045,
04-03-2021,10106.74,Income,Account Transfer,Cash,Transfer:04-03-2021 23:19:19,,SBI SALARY Account,clear,,ICICI AMAZON PAY CREDIT CARD,,,,,,2046,
04-03-2021,-701.32,Account Transfer,,Cash,Transfer:04-03-2021 23:24:30,,Citi Rewards Card,clear,,SBI SALARY Account,,,,,,2048,
04-03-2021,701.32,Income,Account Transfer,Cash,Transfer:04-03-2021 23:24:30,,SBI SALARY Account,clear,,Citi Rewards Card,,,,,,2049,
04-03-2021,9,Income,Promotonal,,,,cred,clear,,HDFC FREEDOM Card,,,1,PCS,,2208,
05-03-2021,-432,Automobile,CNG,,,,Gujarat gas cng,clear,,SBI SALARY Account,,,1,PCS,,2059,
05-03-2021,1000,Lend,lend,,,,cash loans from Krishna,clear,,My Cash,,,1,PCS,,2050,
05-03-2021,-230,Out Side Food,Snack,,,,grill sandwich,clear,,My Cash,,,1,PCS,,2051,
05-03-2021,-25,Out Side Food,Drinks,,,,soda,clear,,My Cash,,,1,PCS,,2052,
05-03-2021,-10,Automobile,Maintenance,,,,car air,clear,,My Cash,,,1,PCS,,2053,
06-03-2021,-60,Child Education,Stationary,Cash,,,worksheets xerox,clear,,My Cash,,,1,PCS,,2054,
07-03-2021,-200,Liability,Parents,,,,tata sky,clear,,AMAZON PAY,,,1,PCS,,2185,
08-03-2021,-56980,Trading,Option trading,Cash,,,ongc mar 120 ce,clear,,Zerodha 2,,,1,PCS,,2160,
08-03-2021,4960,Trading,Option trading,Cash,,,ved mar 220 ce,clear,,Zerodha 2,,,1,PCS,,2161,
08-03-2021,-304.06,Trading,Tax over trading,Cash,,,08-03-21,clear,,Zerodha 2,,,1,PCS,,2162,
09-03-2021,31955,Trading,Option trading,Cash,,,ongc mar 120 ce,clear,,Zerodha 2,,,1,PCS,,2163,
09-03-2021,-59.60,Trading,Tax over trading,Cash,,,09-03-21,clear,,Zerodha 2,,,1,PCS,,2164,
09-03-2021,-2050.0,Account Transfer,,Cash,Transfer:12-03-2021 19:19:01,,Tata Star Titanium Sbi Card,clear,,SBI SALARY Account,,,,,,2060,
09-03-2021,2050,Income,Account Transfer,Cash,Transfer:12-03-2021 19:19:01,,SBI SALARY Account,clear,,Tata Star Titanium Sbi Card,,,,,,2061,
09-03-2021,6,Income,Promotonal,,,,cred,clear,,Tata Star Titanium Sbi Card,,,1,PCS,,2173,
10-03-2021,-27371,Home Loan,Home Equity,,,,anand avenue,,,SBI SALARY Account,,,1,PCS,,2062,
10-03-2021,-17178,Home Loan,Home Equity,,,,maxgain gain,,,SBI SALARY Account,,,1,PCS,,2063,
10-03-2021,-6565,Household,Rent,,,,arunbhai,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2119,
12-03-2021,454.66,Income,Cashback,,,,jiomart,clear,,Standard chartered Value back,,,1,PCS,,2214,
12-03-2021,-19097,Automobile,Maintenance,,,,autoclub,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2118,
12-03-2021,-500,Personal,Clothing,,,,7 season,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2057,
12-03-2021,-100,Health Care,Medical,Cash,,,mri cd,clear,,My Cash,,,1,PCS,,2055,
12-03-2021,-5100,Personal,Clothing,,,,7 season,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2056,
12-03-2021,-800,Health Care,Medical,,,,khandwala Laboratory,clear,,SBI SALARY Account,,,1,PCS,,2058,
13-03-2021,72510,Income,Account Transfer,Cash,Transfer:03-04-2021 13:27:40,,SBI SALARY Account,clear,,ICICI AMAZON PAY CREDIT CARD,,,,,,2232,
13-03-2021,-46,Groceries,milk and dairy products,,,,shiv shakti super store,clear,,SBI SALARY Account,abu trip,,1,PCS,,2064,
14-03-2021,-1502.71,Loans,Appliance,,,,carrier ac principal,clear,,HDFC FREEDOM Card,,,1,PCS,,2205,
14-03-2021,-177.75,Loans,Appliance,,,,carrier ac interest,clear,,HDFC FREEDOM Card,,,1,PCS,,2206,
14-03-2021,-25,Travel,Toll tax,Cash,,,narmada toll,clear,,axis fastag,abu trip,,1,PCS,,2075,
14-03-2021,-32,Loans,GST,,,,carrier ac,clear,,HDFC FREEDOM Card,,,1,PCS,,2369,
14-03-2021,-4,miscellaneous,miscellaneous,,,,xerox,clear,,SBI SALARY Account,,,1,PCS,,2070,
14-03-2021,-317,Automobile,CNG,,,,Gujarat gas cng,clear,,SBI SALARY Account,abu trip,,1,PCS,,2071,
14-03-2021,-500,Automobile,Petrol,,,,alto petrol,clear,,SBI SALARY Account,,,1,PCS,,2068,
14-03-2021,-20,Household,Consumables,Cash,,,colgate  soap,clear,,My Cash,abu trip,,1,PCS,,2065,
14-03-2021,4000,Lend,lend,,,,cash loans from Krishna,clear,,My Cash,,,1,PCS,,2066,
14-03-2021,-70,Household,Household Tools,,,,punching machine,clear,,My Cash,,,1,PCS,,2067,
14-03-2021,500,Income,Account Transfer,Cash,Transfer:15-03-2021 08:56:12,,SBI SALARY Account,clear,,axis fastag,,,,,,2073,
14-03-2021,-95,Travel,Toll tax,Cash,,,karjan toll tax,clear,,axis fastag,abu trip,,1,PCS,,2076,
14-03-2021,-170,Automobile,Maintenance,,,,puc,clear,,My Cash,abu trip,,1,PCS,,2069,
14-03-2021,-500.0,Account Transfer,,Cash,Transfer:15-03-2021 08:56:12,,axis fastag,clear,,SBI SALARY Account,,,,,,2072,
14-03-2021,-160,Automobile,CNG,,,,Gujarat gas cng,clear,,SBI SALARY Account,abu trip,,1,PCS,,2074,
14-03-2021,-110,Travel,Toll tax,Cash,,,Ahmedabad NE1 toll tax,clear,,axis fastag,abu trip,,1,PCS,,2077,
15-03-2021,-486,Automobile,CNG,,,,Gujarat gas cng,clear,,SBI SALARY Account,abu trip,,1,PCS,,2085,
15-03-2021,-300,Automobile,CNG,,,,Gujarat gas cng,clear,,My Cash,abu trip,,1,PCS,,2078,
15-03-2021,-320.00,Out Side Food,Restaurant,,,,lunch @ ahmedabad,clear,,My Cash,abu trip,,1,PCS,,2079,
15-03-2021,-100,Out Side Food,Snack,,,,ice cream,clear,,My Cash,abu trip,,1,PCS,,2080,
15-03-2021,-30,Groceries,milk and dairy products,,,,butter milk,clear,,My Cash,abu trip,,1,PCS,,2081,
15-03-2021,-10,Travel,Misc,,,,locker,clear,,My Cash,abu trip,,1,PCS,,2082,
15-03-2021,-1000,Personal,Personal Care,,,,spectacles,clear,,My Cash,,,1,PCS,,2083,
15-03-2021,-1000,Travel,Hotel,,,,hotel madhav inn,clear,,SBI SALARY Account,abu trip,,1,PCS,,2084,
15-03-2021,-25,Travel,Hotel,,,,hotel madhav inn,clear,,SBI SALARY Account,abu trip,,1,PCS,,2097,
16-03-2021,-300,Travel,Other Transportation,,,,rope way lift,clear,,My Cash,abu trip,,1,PCS,,2086,
16-03-2021,-400,Entertainment,Toys,,,,violin,clear,,My Cash,,,1,PCS,,2087,
16-03-2021,-300,Entertainment,Toys,,,,toys,clear,,My Cash,,,1,PCS,,2088,
16-03-2021,-110,Personal,Hobbies,,,,photographs,clear,,My Cash,,,1,PCS,,2089,
16-03-2021,-1200,Travel,Other,,nakki boating,,boating,clear,,My Cash,,,1,PCS,,2090,
16-03-2021,-25,Travel,Other,,,,life jacket,clear,,My Cash,abu trip,,1,PCS,,2091,
17-03-2021,-378,Automobile,CNG,,,,Gujarat gas cng,clear,,SBI SALARY Account,abu trip,,1,PCS,,2098,
17-03-2021,-153,Automobile,CNG,,,,Gujarat gas cng,clear,,SBI SALARY Account,abu trip,,1,PCS,,2099,
17-03-2021,3.75,Income,,,,,fuel cashback,clear,,SBI SALARY Account,,,1,PCS,,2110,
17-03-2021,2.38,Income,,,,,fuel cashback,clear,,SBI SALARY Account,,,1,PCS,,2109,
17-03-2021,-100,Out Side Food,Drinks,,,,Lassi,clear,,My Cash,abu trip,,1,PCS,,2092,
17-03-2021,-20,Out Side Food,Snack,,,,dokla,clear,,My Cash,abu trip,,1,PCS,,2093,
17-03-2021,-125,Out Side Food,Snack,,,,tean,clear,,My Cash,abu trip,,1,PCS,,2094,
17-03-2021,1000,Lend,lend,,,,cash loans from Krishna,clear,,My Cash,,,1,PCS,,2095,
17-03-2021,-30,Out Side Food,Snack,,,,ice cream,clear,,My Cash,,,1,PCS,,2096,
17-03-2021,-110,Travel,Toll tax,Cash,,,Ahmedabad NE1 toll tax,clear,,axis fastag,abu trip,,1,PCS,,2100,
17-03-2021,-95,Travel,Toll tax,Cash,,,karjan toll tax,clear,,axis fastag,abu trip,,1,PCS,,2101,
17-03-2021,-25,Travel,Toll tax,Cash,,,karjan toll tax,clear,,axis fastag,abu trip,,1,PCS,,2102,
17-03-2021,-50,Out Side Food,Snack,,,,water bottle,clear,,My Cash,abu trip,,1,PCS,,2103,
18-03-2021,-55,Groceries,milk and dairy products,,,,shiv shakti super store,clear,,SBI SALARY Account,,,1,PCS,,2111,
18-03-2021,-29,Groceries,milk and dairy products,,,,butter milk,clear,,SBI SALARY Account,,,1,PCS,,2112,
19-03-2021,-2750,Automobile,Maintenance,,,,alto tyare,clear,,SBI SALARY Account,,,1,PCS,,2108,
19-03-2021,-407,Automobile,CNG,,,,Gujarat gas cng,clear,,SBI SALARY Account,,,1,PCS,,2137,
19-03-2021,1920,Trading,Option trading,Cash,,,itc mar 220ce,clear,,Zerodha 2,,,1,PCS,,2165,
19-03-2021,-200,Automobile,Petrol,,,,jupiter petrol,clear,,My Cash,,,1,PCS,,2106,
19-03-2021,-277,Out Side Food,Snack,,,,ice cream,clear,,My Cash,,,1,PCS,,2107,
19-03-2021,-77.03,Trading,Tax over trading,Cash,,,29-03-21,clear,,Zerodha 2,,,1,PCS,,2166,
19-03-2021,-5400,Health Care,Medical,,viral load,,metropolis,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2174,
20-03-2021,-10000.0,Account Transfer,,Cash,Transfer:25-03-2021 10:56:50,,SBI218,clear,,SBI SALARY Account,,,,,,2135,
20-03-2021,10000,Income,Account Transfer,Cash,Transfer:25-03-2021 10:56:50,,SBI SALARY Account,clear,,SBI218,,,,,,2136,
20-03-2021,-1.78,miscellaneous,miscellaneous,,,,surcharge/tips/rate diff dtd,clear,,SBI SALARY Account,,,1,PCS,,2138,
20-03-2021,1.15,Income,Cashback,,,,0.75% Cashless,clear,,SBI SALARY Account,,,1,PCS,,2139,
20-03-2021,-70,Groceries,milk and dairy products,,,,shiv shakti super store,clear,,SBI SALARY Account,,,1,PCS,,2140,
20-03-2021,-3486.,Automobile,Insurance,,,,car insurance,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2175,
20-03-2021,2306,Income,Cashback,,,,Amazon monthly cycle reward,clear,,AMAZON PAY,,,1,PCS,,2182,
21-03-2021,-1111.69,Groceries,online store,,,,jiomart,clear,,Standard chartered Value back,,,1,PCS,,2212,
21-03-2021,209.62,Income,Cashback,,,,jiomart,clear,,Standard chartered Value back,,,1,PCS,,2323,
22-03-2021,-121,Utilities,Telephone,,,,Vodafone,clear,,Payzapp,Rakesh,,1,PCS,,2121,
22-03-2021,12.1,Income,Promotonal,,,,Vodafone,clear,,Payzapp,,,1,PCS,,2122,
22-03-2021,12.1,Income,Promotonal,,,,Vodafone,clear,,Payzapp,,,1,PCS,,2123,
22-03-2021,12.1,Income,Promotonal,,,,Vodafone,clear,,Payzapp,,,1,PCS,,2124,
22-03-2021,12.1,Income,Promotonal,,,,Vodafone,clear,,Payzapp,,,1,PCS,,2120,
22-03-2021,-300,Groceries,vegetables and fruits,,,,vegetables,clear,,My Cash,,,1,PCS,,2125,
22-03-2021,-50,Groceries,milk and dairy products,,,,dahi,clear,,My Cash,,,1,PCS,,2126,
22-03-2021,-175525.75,Account Transfer,,Cash,Transfer:27-03-2021 19:20:03,,SBI218,clear,,Zerodha 2,,,,,,2167,
22-03-2021,175525.75,Income,Account Transfer,Cash,Transfer:27-03-2021 19:20:03,,Zerodha 2,clear,,SBI218,,,,,,2168,
22-03-2021,-121,Utilities,Telephone,,,,airtel,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2362,
22-03-2021,-30,Entertainment,Other,,,,thoptv,clear,,SBI SALARY Account,,,1,PCS,,2127,
23-03-2021,63.6,Income,Cashback,,,,jiomart,clear,,Standard chartered Value back,,,1,PCS,,2324,
23-03-2021,-100000.0,Account Transfer,,Cash,Transfer:27-03-2021 19:20:49,,Zerodha 2,clear,,SBI218,,,,,,2169,
23-03-2021,100000,Income,Account Transfer,Cash,Transfer:27-03-2021 19:20:49,,SBI218,clear,,Zerodha 2,,,,,,2170,
23-03-2021,-49,Utilities,Telephone,,,,airtel,clear,,AMAZON PAY,,,1,PCS,,2183,
23-03-2021,5,Income,Cashback,,,,airtel recharge cashback,clear,,AMAZON PAY,,,1,PCS,,2184,
24-03-2021,-50,Lend,lend,,,,cash loans from Krishna,clear,,My Cash,,,1,PCS,,2128,
24-03-2021,-349,Automobile,CNG,,,,Gujarat gas cng,clear,,SBI SALARY Account,Dr Atul Patel Consultation,,1,PCS,,2141,
24-03-2021,-500,Automobile,Petrol,,,,alto petrol,clear,,SBI SALARY Account,,,1,PCS,,2142,
24-03-2021,400,Income,Account Transfer,Cash,Transfer:25-03-2021 10:50:35,,SBI SALARY Account,clear,,axis fastag,,,,,,2131,
25-03-2021,-400.0,Account Transfer,,Cash,Transfer:25-03-2021 10:50:35,,axis fastag,clear,,SBI SALARY Account,,,,,,2130,
25-03-2021,1000,Lend,lend,,,,cash loans from Krishna,clear,,My Cash,,,1,PCS,,2129,
25-03-2021,-25,Travel,Toll tax,Cash,,,narmada toll,clear,,axis fastag,Dr Atul Patel Consultation,,1,PCS,,2132,
25-03-2021,-95,Travel,Toll tax,Cash,,,karjan toll tax,clear,,axis fastag,Dr Atul Patel Consultation,,1,PCS,,2133,
25-03-2021,-110,Travel,Toll tax,Cash,,,Ahmedabad NE1 toll tax,clear,,axis fastag,Dr Atul Patel Consultation,,1,PCS,,2134,
25-03-2021,-192,Automobile,CNG,,,,Gujarat gas cng,clear,,SBI SALARY Account,Dr Atul Patel Consultation,,1,PCS,,2143,
25-03-2021,277,Income,Saving Interest,,,,interest,clear,,SBI SALARY Account,,,1,PCS,,2155,
25-03-2021,294,Income,Saving Interest,,,,interest,clear,,SBI218,,,1,PCS,,2157,
25-03-2021,-50,Out Side Food,Snack,,,,tean,clear,,My Cash,,,1,PCS,,2144,
25-03-2021,-194,Out Side Food,Snack,,icecream + buttermilk + milk,,ice cream,clear,,My Cash,,,1,PCS,,2145,
25-03-2021,-349,Automobile,CNG,,,,Gujarat gas cng,clear,,SBI SALARY Account,Dr Atul Patel Consultation,,1,PCS,,2146,
25-03-2021,-380,Automobile,CNG,,,,Gujarat gas cng,clear,,SBI SALARY Account,,,1,PCS,,2147,
25-03-2021,-55,Travel,Toll tax,Cash,,,Ahmedabad NE1 toll tax,clear,,axis fastag,Dr Atul Patel Consultation,,1,PCS,,2148,
25-03-2021,-50,Travel,Toll tax,Cash,,,karjan toll tax,clear,,axis fastag,Dr Atul Patel Consultation,,1,PCS,,2149,
25-03-2021,-10,Travel,Toll tax,Cash,,,narmada toll,clear,,axis fastag,Dr Atul Patel Consultation,,1,PCS,,2150,
26-03-2021,-10,Automobile,Maintenance,,,,car air,clear,,My Cash,,,1,PCS,,2189,
26-03-2021,3.75,Income,Cashback,,,,0.75% Cashless,clear,,SBI SALARY Account,,,1,PCS,,2156,
26-03-2021,-14,miscellaneous,miscellaneous,,,,xerox,clear,,My Cash,,,1,PCS,,2151,
26-03-2021,-20,miscellaneous,miscellaneous,,,,file,clear,,My Cash,,,1,PCS,,2152,
26-03-2021,-100,Automobile,Petrol,,,,jupiter petrol,clear,,My Cash,,,1,PCS,,2153,
27-03-2021,-1,miscellaneous,miscellaneous,,,,xerox,clear,,SBI SALARY Account,,,1,PCS,,2154,
27-03-2021,-75525.75,Account Transfer,,Cash,Transfer:27-03-2021 19:21:16,,Zerodha 2,clear,,SBI218,,,,,,2171,
27-03-2021,75525.75,Income,Account Transfer,Cash,Transfer:27-03-2021 19:21:16,,SBI218,clear,,Zerodha 2,,,,,,2172,
28-03-2021,-50,Personal,Gift,,,,Holi gift to sweeper,clear,,My Cash,,,1,PCS,,2186,
28-03-2021,-145.00,Groceries,vegetables and fruits,,,,vegetables,clear,,My Cash,,,1,PCS,,2187,
28-03-2021,-5,Personal,Gift,,,,gift to begger,clear,,My Cash,,,1,PCS,,2188,
28-03-2021,-873,Groceries,કર્યાણું,,,,bhagirath General store,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2190,
28-03-2021,-300,Entertainment,Toys,,,,pichkari,clear,,My Cash,,,1,PCS,,2191,
28-03-2021,-30,Out Side Food,Drinks,Cash,,,sugarcane juice,clear,,My Cash,,,1,PCS,,2192,
28-03-2021,-100,Groceries,vegetables and fruits,,,,grapes,clear,,My Cash,,,1,PCS,,2193,
28-03-2021,-30,Lend,lend,,,,cash loans from Krishna,clear,,My Cash,,,1,PCS,,2194,
28-03-2021,-20,Out Side Food,Snack,,,,popcorn,clear,,My Cash,,,1,PCS,,2195,
28-03-2021,800,Lend,lend,,,,cash loans from Krishna,clear,,My Cash,,,1,PCS,,2196,
29-03-2021,-120,Religious,Religious,,,,pujapo,clear,,My Cash,,,1,PCS,,2197,
29-03-2021,-40,Out Side Food,Restaurant,,,,locho,clear,,My Cash,,,1,PCS,,2198,
29-03-2021,-20,Groceries,milk and dairy products,,,,butter milk,clear,,My Cash,,,1,PCS,,2199,
29-03-2021,-50,Out Side Food,Restaurant,,,,allu puri,clear,,My Cash,,,1,PCS,,2200,
29-03-2021,-30,adjustments,adjustments,,,,adjustments,clear,,My Cash,,,1,PCS,,2201,
30-03-2021,-77000.00,Trading,Option trading,Cash,,,MOTHERSUMI21APR210CE,clear,,Zerodha 2,,,1,PCS,,2235,
30-03-2021,-73.80,Trading,Tax over trading,Cash,,,30/04/21,clear,,Zerodha 2,,,1,PCS,,2289,
31-03-2021,2.62,Income,,,,,fuel cashback,clear,,SBI SALARY Account,,,1,PCS,,2221,
31-03-2021,2.62,Income,,,,,fuel cashback,clear,,SBI SALARY Account,,,1,PCS,,2222,
31-03-2021,2.85,Income,,,,,fuel cashback,clear,,SBI SALARY Account,,,1,PCS,,2226,
31-03-2021,-200,Out Side Food,Restaurant,,,,Manchurian,clear,,My Cash,,,1,PCS,,2202,
01-04-2021,-1707.0,Account Transfer,,Cash,Transfer:01-04-2021 08:26:01,,HDFC FREEDOM Card,clear,,SBI SALARY Account,,,,,,2203,
01-04-2021,1707,Income,Account Transfer,Cash,Transfer:01-04-2021 08:26:01,,SBI SALARY Account,clear,,HDFC FREEDOM Card,,,,,,2204,
01-04-2021,5,Income,Promotonal,,,,cred,clear,,HDFC FREEDOM Card,,,1,PCS,,2209,
01-04-2021,84000.00,Trading,Option trading,Cash,,,MOTHERSUMI21APR210CE,clear,,Zerodha 2,,,1,PCS,,2236,
01-04-2021,-118.17,Trading,Tax over trading,Cash,,,01/04/21,clear,,Zerodha 2,,,1,PCS,,2288,
01-04-2021,-412,Automobile,CNG,,,,Gujarat gas cng,clear,,SBI SALARY Account,,,1,PCS,,2215,
02-04-2021,-48,Groceries,milk and dairy products,,,,shiv shakti super store,clear,,SBI SALARY Account,,,1,PCS,,2220,
02-04-2021,20000,Lend,lend,,,,abhi,clear,,SBI SALARY Account,,,1,PCS,,2218,
02-04-2021,19500,Lend,lend,,,,abhi,clear,,SBI SALARY Account,,,1,PCS,,2219,
02-04-2021,-50,Out Side Food,Snack,,,,ice cream,clear,,My Cash,,,1,PCS,,2223,
03-04-2021,283.59,Income,Account Transfer,Cash,Transfer:03-04-2021 11:15:12,,SBI SALARY Account,clear,,Citi Rewards Card,,,,,,2217,
03-04-2021,-379.77,Account Transfer,,Cash,Transfer:03-04-2021 11:15:12,,Citi Rewards Card,clear,,SBI SALARY Account,,,,,,2216,
03-04-2021,2000,Lend,lend,,,,cash loans from Krishna,clear,,My Cash,,,1,PCS,,2224,
03-04-2021,-1810,Child Education,Stationary,,,,note book,clear,,My Cash,,,1,PCS,,2225,
03-04-2021,88667,Income,Salary,,March salary,,surat municipal corporation,clear,,SBI SALARY Account,,,1,PCS,,2227,
03-04-2021,9,Income,Promotonal,,,,cred,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2230,
03-04-2021,-72510.0,Account Transfer,,Cash,Transfer:03-04-2021 13:27:40,,ICICI AMAZON PAY CREDIT CARD,clear,,SBI SALARY Account,,,,,,2231,
03-04-2021,-480,Groceries,vegetables and fruits,,,,vegetables,clear,,My Cash,,,1,PCS,,2233,
03-04-2021,1000,Lend,lend,,,,cash loans from Krishna,clear,,My Cash,,,1,PCS,,2234,
04-04-2021,-1817.64,Account Transfer,,Cash,Transfer:04-04-2021 09:43:51,,Standard chartered Value back,clear,,SBI SALARY Account,,,,,,2237,
04-04-2021,1817.64,Income,Account Transfer,Cash,Transfer:04-04-2021 09:43:51,,SBI SALARY Account,clear,,Standard chartered Value back,,,,,,2238,
04-04-2021,-121,Utilities,Telephone,,,,Vodafone,clear,,Payzapp,Rakesh,,1,PCS,,2314,
04-04-2021,6.05,Income,Promotonal,,,,Vodafone,clear,,Payzapp,,,1,PCS,,2315,
04-04-2021,6.05,Income,Promotonal,,,,Vodafone,clear,,Payzapp,,,1,PCS,,2316,
04-04-2021,6.05,Income,Promotonal,,,,Vodafone,clear,,Payzapp,,,1,PCS,,2317,
04-04-2021,-121.0,Account Transfer,,Cash,Transfer:07-04-2021 12:35:21,,ICICI AMAZON PAY CREDIT CARD,clear,,SBI SALARY Account,,,,,,2242,
04-04-2021,121,Income,Account Transfer,Cash,Transfer:07-04-2021 12:35:21,,SBI SALARY Account,clear,,ICICI AMAZON PAY CREDIT CARD,,,,,,2243,
04-04-2021,-121.0,Account Transfer,,Cash,Transfer:07-04-2021 12:35:42,,ICICI AMAZON PAY CREDIT CARD,clear,,SBI SALARY Account,,,,,,2244,
04-04-2021,121,Income,Account Transfer,Cash,Transfer:07-04-2021 12:35:42,,SBI SALARY Account,clear,,ICICI AMAZON PAY CREDIT CARD,,,,,,2245,
04-04-2021,-121,Utilities,Telephone,,via payzapp,,Vodafone,clear,,ICICI AMAZON PAY CREDIT CARD,Krishna,,1,PCS,,2176,
04-04-2021,-121,Utilities,Telephone,,,,airtel,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,,2360,
04-04-2021,302.5,Income,Cashback,,,,jiomart merchant,clear,,HDFC FREEDOM Card,,,1,PCS,,2366,
05-04-2021,6.05,Income,Promotonal,,,,Vodafone,clear,,Payzapp,,,1,PCS,,2318,
06-04-2021,-230,Out Side Food,Restaurant,,,,Manchurian,clear,,My Cash,,,1,PCS,,2239,
06-04-2021,-68,Travel,,,,,ola cab,clear,,My Cash,,,1,PCS,,2240,
06-04-2021,-60,Travel,,,,,ola cab,clear,,My Cash,,,1,PCS,,2241,
07-04-2021,7,Income,Cashback,,,,airtel recharge cashback,clear,,Payzapp,,,1,PCS,,2319,
07-04-2021,-29,Groceries,milk and dairy products,,,,milk,clear,,SBI SALARY Account,,,1,PCS,,2246,
07-04-2021,-417,Automobile,CNG,,,,Gujarat gas cng,clear,,SBI SALARY Account,,,1,PCS,,2247,
07-04-2021,-6500,Household,Rent,,March rent,,arunbhai,clear,,SBI SALARY Account,,,1,PCS,,2248,
07-04-2021,-640,Child Education,Stationary,,,,speaker,clear,,SBI SALARY Account,,,1,PCS,,2253,
07-04-2021,-235,Child Education,Stationary,,,,note book,clear,,SBI SALARY Account,,,1,PCS,,2254,
08-04-2021,-496.25,Automobile,Petrol,,,,alto petrol,clear,,SBI SALARY Account,,,1,PCS,,2276,
08-04-2021,-69180.00,Equity Cash Market,Equity Stock,Cash,,,maruti,clear,,Zerodha 2,,,1,PCS,,2287,
08-04-2021,-81.86,Equity Cash Market,Tax over equity,Cash,,,maruti,clear,,Zerodha 2,,,1,PCS,,2290,
09-04-2021,-58,Groceries,milk and dairy products,,,,shiv shakti super store,clear,,SBI SALARY Account,,,1,PCS,,2277,
09-04-2021,-1100,Personal,Personal Care,,,,spectacles,clear,,SBI218,,,1,PCS,,2284,
09-04-2021,-55,Out Side Food,Snack,,,,પાણી પૂરી,clear,,My Cash,,,1,PCS,,2249,
09-04-2021,-82,adjustments,adjustments,,,,adjustments,clear,,My Cash,,,1,PCS,,2250,
09-04-2021,-182,Out Side Food,Snack,,,,ice cream,clear,,My Cash,,,1,PCS,,2251,
09-04-2021,-230,Health Care,Prescription,,,,Krishna medicine,clear,,My Cash,,,1,PCS,,2252,
10-04-2021,-2000.0,Account Transfer,,Cash,Transfer:17-04-2021 11:39:34,,My Cash,clear,,SBI218,,,,,,2285,
10-04-2021,2000,Income,Account Transfer,Cash,Transfer:17-04-2021 11:39:34,,SBI218,clear,,My Cash,,,,,,2286,
10-04-2021,-5000.0,Account Transfer,,Cash,Transfer:12-04-2021 14:57:09,,SBI SALARY Account,clear,,SBI218,,,,,,2256,
10-04-2021,-27371,Home Loan,Home Equity,,,,anand avenue,,,SBI SALARY Account,,,1,PCS,,2258,
10-04-2021,-17178,Home Loan,Home Equity,,,,maxgain gain,,,SBI SALARY Account,,,1,PCS,,2259,
10-04-2021,5000,Income,Account Transfer,Cash,Transfer:12-04-2021 14:57:09,,SBI218,clear,,SBI SALARY Account,,,,,,2257,
10-04-2021,-379.87,Automobile,Petrol,,,,jupiter petrol,clear,,SBI SALARY Account,,,1,PCS,,2278,
11-04-2021,-23.60,Uncategorized,,Cash,,,insufficient balance decline charge,clear,,SBI SALARY Account,,,1,PCS,,2279,
